model_display,dataset,performance_group,rank_within_group,sample_name,spot_recognition_mean,dice_mean,iou_mean,rmse_mean
multi-output Tversky Loss lr 3e-04,Al_small_grains,best 10,5,sample_032604,0.9678105115890504,0.9750974178314208,0.9515153169631958,0.0185870118439197
multi-output Tversky Loss lr 3e-04,Al_small_grains,best 10,6,sample_035390,0.9663184881210328,0.970382571220398,0.9425848722457886,0.0181663837283849
multi-output Tversky Loss lr 3e-04,Al_small_grains,best 10,7,sample_032927,0.9647899866104126,0.968201756477356,0.938526451587677,0.0159623809158802
multi-output Tversky Loss lr 3e-04,Al_small_grains,best 10,8,sample_026712,0.9646520018577576,0.965165376663208,0.9326776266098022,0.0150207541882991
multi-output Tversky Loss lr 3e-04,Al_small_grains,best 10,9,sample_028101,0.9645156860351562,0.9635968208312988,0.9299141764640808,0.0121352048590779
multi-output Tversky Loss lr 3e-04,Al_small_grains,best 10,10,sample_030962,0.9636785984039308,0.972527027130127,0.9470926523208618,0.0124874049797654
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,1,sample_030707,0.5057768821716309,0.5879272818565369,0.4562205374240875,0.2070220410823822
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,2,sample_034420,0.6041526794433594,0.7554384469985962,0.6070656776428223,0.214186280965805
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,3,sample_026738,0.7329137325286865,0.905041754245758,0.8273210525512695,0.1633598208427429
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,4,sample_033929,0.7481643557548523,0.8654342889785767,0.7830872535705566,0.0345522984862327
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,5,sample_029777,0.7651718258857727,0.8880710601806641,0.8037416934967041,0.0264189168810844
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,6,sample_034563,0.7727793455123901,0.9057376384735109,0.8308671116828918,0.10023133456707
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,7,sample_029512,0.7840362787246704,0.9177132844924928,0.8491631746292114,0.0849436670541763
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,8,sample_027792,0.792299747467041,0.923979103565216,0.8615859746932983,0.0222787614911794
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,9,sample_028382,0.792473554611206,0.8527328372001648,0.754153847694397,0.0755622535943985
multi-output Tversky Loss lr 3e-04,Al_small_grains,worst 10,10,sample_033817,0.8006876707077026,0.9315389394760132,0.8728567361831665,0.1010785996913909
multi-output Tversky Loss lr 3e-04,Cu,best 10,1,sample_042391,0.9715324640274048,0.9716935753822328,0.9449543952941896,0.0118415364995598
multi-output Tversky Loss lr 3e-04,Cu,best 10,2,sample_040988,0.9625958204269408,0.968010425567627,0.938174605369568,0.016994334757328
multi-output Tversky Loss lr 3e-04,Cu,best 10,3,sample_037001,0.9621536731719972,0.9613717794418336,0.9262810945510864,0.009691203944385
multi-output Tversky Loss lr 3e-04,Cu,best 10,4,sample_043694,0.9598336219787598,0.9581018686294556,0.9201279878616332,0.0187535881996154
multi-output Tversky Loss lr 3e-04,Cu,best 10,5,sample_043667,0.9597363471984864,0.958773136138916,0.9208165407180786,0.0176950618624687
multi-output Tversky Loss lr 3e-04,Cu,best 10,6,sample_041561,0.9532865285873412,0.9572493433952332,0.9189233779907228,0.0094317262992262
multi-output Tversky Loss lr 3e-04,Cu,best 10,7,sample_035853,0.953214168548584,0.9507477879524232,0.906475067138672,0.009603951126337
multi-output Tversky Loss lr 3e-04,Cu,best 10,8,sample_040279,0.9519964456558228,0.9541616439819336,0.9127764701843262,0.0191178824752569
multi-output Tversky Loss lr 3e-04,Cu,best 10,9,sample_037448,0.9507864117622375,0.9505625367164612,0.905887484550476,0.0202079005539417
multi-output Tversky Loss lr 3e-04,Cu,best 10,10,sample_042332,0.9506866931915284,0.9481542110443116,0.9014813303947448,0.0153897162526845
multi-output Tversky Loss lr 3e-04,Cu,worst 10,1,sample_040484,0.4509087800979614,0.628089189529419,0.4800384640693664,0.4005155563354492
multi-output Tversky Loss lr 3e-04,Cu,worst 10,2,sample_043225,0.4642094671726227,0.6479117274284363,0.4810771942138672,0.3752031028270721
multi-output Tversky Loss lr 3e-04,Cu,worst 10,3,sample_040288,0.4709050357341766,0.5536453723907471,0.3885239362716675,0.3435841798782348
multi-output Tversky Loss lr 3e-04,Cu,worst 10,4,sample_037981,0.5757048726081848,0.7756960391998291,0.6501377820968628,0.2233757525682449
multi-output Tversky Loss lr 3e-04,Cu,worst 10,5,sample_043627,0.5768541693687439,0.7415657043457031,0.589422345161438,0.3544265031814575
multi-output Tversky Loss lr 3e-04,Cu,worst 10,6,sample_039993,0.5887122750282288,0.7231541275978088,0.5664634704589844,0.2722343504428863
multi-output Tversky Loss lr 3e-04,Cu,worst 10,7,sample_038308,0.6002510786056519,0.7520619034767151,0.6031204462051392,0.2972528338432312
multi-output Tversky Loss lr 3e-04,Cu,worst 10,8,sample_038471,0.6527239084243774,0.7377725839614868,0.6397773623466492,0.0769485980272293
multi-output Tversky Loss lr 3e-04,Cu,worst 10,9,sample_040031,0.665233850479126,0.8444218635559082,0.7343634963035583,0.2174497097730636
multi-output Tversky Loss lr 3e-04,Cu,worst 10,10,sample_037469,0.6691768169403076,0.7152100801467896,0.5621635913848877,0.1323819160461425
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,1,sample_051959,0.9922705888748168,0.9971235990524292,0.9942644238471984,0.00904431194067
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,2,sample_049582,0.9916573762893676,0.997712016105652,0.995434582233429,0.0089919455349445
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,3,sample_049592,0.9899680614471436,0.9974495768547058,0.9949163198471068,0.01147972792387
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,4,sample_051591,0.9897042512893676,0.995680034160614,0.9914016127586364,0.0132827395573258
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,5,sample_050981,0.9892156720161438,0.9959258437156676,0.9918889999389648,0.0125633478164672
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,6,sample_045574,0.9890832304954528,0.9953055381774902,0.9906662106513976,0.0148723796010017
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,7,sample_046700,0.9887102842330932,0.9934494495391846,0.9869908094406128,0.0116841169074177
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,8,sample_045148,0.9885663986206056,0.9958196878433228,0.9916790127754213,0.0152036305516958
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,9,sample_048727,0.9884597063064576,0.9940205812454224,0.9881133437156676,0.0132455099374055
multi-output Tversky Loss lr 3e-04,IN718_twins,best 10,10,sample_049720,0.9884488582611084,0.9985957145690918,0.997195601463318,0.0151385758072137
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,1,sample_045751,0.517230749130249,0.4882140755653381,0.3554562628269195,0.1903789788484573
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,2,sample_047919,0.5634884834289551,0.6659083366394043,0.5051900148391724,0.2470992803573608
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,3,sample_051856,0.5686001777648926,0.6027032136917114,0.4379240870475769,0.2215317189693451
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,4,sample_052391,0.6414411067962646,0.6136782169342041,0.4850523471832275,0.1570702791213989
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,5,sample_048725,0.6920838356018066,0.8109346628189087,0.6822651624679565,0.2132555991411209
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,6,sample_051171,0.7164442539215088,0.6650352478027344,0.5566112399101257,0.0641157776117324
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,7,sample_044738,0.7172834277153015,0.7995733618736267,0.6676219701766968,0.1941544115543365
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,8,sample_047869,0.7202733755111694,0.7048629522323608,0.5713309049606323,0.0432990044355392
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,9,sample_046582,0.7438673973083496,0.7450342774391174,0.6054317951202393,0.1195253208279609
multi-output Tversky Loss lr 3e-04,IN718_twins,worst 10,10,sample_047462,0.7577908039093018,0.7397176027297974,0.6038727760314941,0.1035452708601951
multi-output Tversky Loss lr 3e-04,Iron,best 10,1,sample_064907,0.9708306193351746,0.9785052537918092,0.9579483866691588,0.018953152000904
multi-output Tversky Loss lr 3e-04,Iron,best 10,2,sample_065638,0.9699587821960448,0.9726935625076294,0.9468430876731871,0.0139612099155783
multi-output Tversky Loss lr 3e-04,Iron,best 10,3,sample_064046,0.9694929122924804,0.9835347533226012,0.9676289558410645,0.0258013978600502
multi-output Tversky Loss lr 3e-04,Iron,best 10,4,sample_064668,0.9690276384353638,0.9729949235916138,0.9474395513534546,0.0130572384223341
multi-output Tversky Loss lr 3e-04,Iron,best 10,5,sample_067355,0.9684072732925416,0.9702790379524232,0.9424569606781006,0.0158766210079193
multi-output Tversky Loss lr 3e-04,Iron,best 10,6,sample_065195,0.9684041738510132,0.9691516160964966,0.9402503371238708,0.011300953105092
multi-output Tversky Loss lr 3e-04,Iron,best 10,7,sample_063598,0.9676946401596068,0.9654539227485656,0.9332391023635864,0.010817103087902
multi-output Tversky Loss lr 3e-04,Iron,best 10,8,sample_065555,0.9665775299072266,0.9671937227249146,0.9368907809257508,0.0091523062437772
multi-output Tversky Loss lr 3e-04,Iron,best 10,9,sample_070535,0.9664382338523864,0.96672123670578,0.936437487602234,0.0086688511073589
multi-output Tversky Loss lr 3e-04,Iron,best 10,10,sample_070996,0.9663488864898682,0.9715654850006104,0.945013463497162,0.0155315995216369
multi-output Tversky Loss lr 3e-04,Iron,worst 10,1,sample_067614,0.3118267953395843,0.3368522524833679,0.2444118708372116,0.0899349302053451
multi-output Tversky Loss lr 3e-04,Iron,worst 10,2,sample_067665,0.4927904307842254,0.4945034682750702,0.4891265034675598,0.014356767758727
multi-output Tversky Loss lr 3e-04,Iron,worst 10,3,sample_068992,0.5193110704421997,0.6107384562492371,0.4897794127464294,0.229275643825531
multi-output Tversky Loss lr 3e-04,Iron,worst 10,4,sample_062506,0.5715894103050232,0.6996484994888306,0.5405119061470032,0.2233676016330719
multi-output Tversky Loss lr 3e-04,Iron,worst 10,5,sample_067900,0.5864557027816772,0.7178683280944824,0.5660003423690796,0.178729623556137
multi-output Tversky Loss lr 3e-04,Iron,worst 10,6,sample_064903,0.5875754952430725,0.6326872110366821,0.5396258234977722,0.1212304159998893
multi-output Tversky Loss lr 3e-04,Iron,worst 10,7,sample_066538,0.595093309879303,0.623106837272644,0.5620025396347046,0.0231546722352504
multi-output Tversky Loss lr 3e-04,Iron,worst 10,8,sample_066301,0.6131108999252319,0.8052793741226196,0.6928790211677551,0.2312322407960891
multi-output Tversky Loss lr 3e-04,Iron,worst 10,9,sample_066140,0.622574508190155,0.7144830822944641,0.6021459102630615,0.1430185735225677
multi-output Tversky Loss lr 3e-04,Iron,worst 10,10,sample_069572,0.6325167417526245,0.7155625820159912,0.6324129104614258,0.0717388689517974
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,1,sample_054288,0.9652308225631714,0.9639257192611694,0.9305406212806702,0.011827889829874
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,2,sample_060043,0.9643378257751464,0.9670568704605104,0.9362263679504396,0.0086374953389167
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,3,sample_053335,0.9603865742683412,0.9669967889785768,0.936108946800232,0.0127883991226553
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,4,sample_061758,0.9599429368972778,0.958854079246521,0.9209814071655272,0.0151240434497594
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,5,sample_061724,0.9594773054122924,0.967693328857422,0.9374110698699952,0.0223458912223577
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,6,sample_057584,0.9591944217681884,0.9664595127105712,0.9351377487182616,0.0123939178884029
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,7,sample_061881,0.958562195301056,0.9586941003799438,0.9207302331924438,0.0170554742217063
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,8,sample_055971,0.9583903551101683,0.9643458127975464,0.9312108755111694,0.010900205001235
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,9,sample_056629,0.9581151008605956,0.9569575190544128,0.917521059513092,0.0149061977863311
multi-output Tversky Loss lr 3e-04,Iron_deformed,best 10,10,sample_054747,0.9576916694641112,0.960914433002472,0.9250192642211914,0.0210843719542026
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,1,sample_057275,0.4462604522705078,0.4782899022102356,0.4583866894245147,0.1293088793754577
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,2,sample_057772,0.4514234364032745,0.4794952571392059,0.4606060683727264,0.1846571564674377
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,3,sample_059722,0.4835259914398193,0.5357116460800171,0.401753157377243,0.1207606866955757
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,4,sample_058199,0.5561220049858093,0.6732821464538574,0.5376100540161133,0.2654816806316376
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,5,sample_062215,0.5856496095657349,0.689100444316864,0.5292638540267944,0.1250112205743789
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,6,sample_053934,0.5972493886947632,0.6941543817520142,0.5316009521484375,0.1299286931753158
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,7,sample_058762,0.6065852046012878,0.6907690167427063,0.5309529900550842,0.1500389277935028
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,8,sample_060839,0.6187023520469666,0.7271958589553833,0.5727089643478394,0.1546213179826736
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,9,sample_061087,0.6208497285842896,0.682237982749939,0.5210862159729004,0.1579285562038421
multi-output Tversky Loss lr 3e-04,Iron_deformed,worst 10,10,sample_061402,0.6771113872528076,0.7644116282463074,0.6436553597450256,0.215669184923172
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,1,sample_079138,0.9933354258537292,0.9954045414924622,0.990892767906189,0.0032023817766457
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,2,sample_074943,0.9786396026611328,0.9792598485946656,0.9593626856803894,0.0082621714100241
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,3,sample_073407,0.9781384468078612,0.9819614887237548,0.9647171497344972,0.0079053901135921
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,4,sample_076694,0.977460503578186,0.9799773693084716,0.9607466459274292,0.0093059055507183
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,5,sample_078873,0.9769588708877563,0.9795519709587096,0.9600425958633424,0.007625974714756
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,6,sample_074378,0.9753657579421996,0.9801411628723145,0.9611871242523192,0.0127099622040987
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,7,sample_079891,0.9753165245056152,0.9807823300361632,0.9624913930892944,0.0101452954113483
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,8,sample_079366,0.9750425219535828,0.9777406454086304,0.9565076231956482,0.0075049735605716
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,9,sample_078172,0.9747398495674132,0.984755277633667,0.969968557357788,0.0094169126823544
multi-output Tversky Loss lr 3e-04,Ti7Al,best 10,10,sample_073240,0.9741626977920532,0.9767560958862304,0.9550317525863647,0.0090676387771964
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,1,sample_071488,0.3666441142559051,0.4215812385082245,0.3644256591796875,0.1519841998815536
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,2,sample_072087,0.3839582800865173,0.538981020450592,0.4432077705860138,0.2647978961467743
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,3,sample_073778,0.4066437184810638,0.3743190765380859,0.2991293668746948,0.0734375491738319
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,4,sample_079887,0.4069364368915558,0.4613400101661682,0.4080249965190887,0.2067387402057647
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,5,sample_078401,0.4122349917888641,0.4052081704139709,0.3352113664150238,0.0640342235565185
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,6,sample_077392,0.4481302201747894,0.4724611341953277,0.4477974772453308,0.1025978177785873
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,7,sample_073381,0.4617208838462829,0.4664597809314728,0.4371364712715149,0.0356988832354545
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,8,sample_072650,0.4654924571514129,0.4799860715866089,0.4615127146244049,0.0351461581885814
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,9,sample_073744,0.4661459922790527,0.4733791053295135,0.3608521223068237,0.0917976573109626
multi-output Tversky Loss lr 3e-04,Ti7Al,worst 10,10,sample_075058,0.4731140434741974,0.4955325126647949,0.4627026617527008,0.0577320158481597
multi-output Tversky Loss lr 5e-05,Al,best 10,1,sample_024693,0.9745937585830688,0.9912724494934082,0.9827029705047609,0.0320399925112724
multi-output Tversky Loss lr 5e-05,Al,best 10,2,sample_024743,0.9735058546066284,0.9894646406173706,0.9791600108146667,0.0282278358936309
multi-output Tversky Loss lr 5e-05,Al,best 10,3,sample_023573,0.9729653000831604,0.989553689956665,0.9793604612350464,0.0310081019997596
multi-output Tversky Loss lr 5e-05,Al,best 10,4,sample_024836,0.972719430923462,0.9900335073471068,0.98029762506485,0.028873011469841
multi-output Tversky Loss lr 5e-05,Al,best 10,5,sample_024827,0.971057951450348,0.9908188581466676,0.9818743467330932,0.0386432334780693
multi-output Tversky Loss lr 5e-05,Al,best 10,6,sample_023066,0.9705499410629272,0.9880911707878112,0.9764724969863892,0.033093262463808
multi-output Tversky Loss lr 5e-05,Al,best 10,7,sample_022285,0.9703121185302734,0.9872491359710692,0.9748247265815736,0.0333914719521999
