model,donor_key,n,dice_mean,iou_mean,rmse_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,spot_recognition_p10
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|255|535|2371626,5,0.5970651745796204,0.43280222415924074,0.11965879499912262,0.897519314289093,0.7702154278755188,0.7387032032012939,0.7107112169265747
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|139|420|1763892,4,0.6513346135616302,0.5093481838703156,0.17333891801536083,0.8112147450447083,0.7713415026664734,0.7389978617429733,0.6509686350822449
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|153|153|50619,3,0.5957370201746622,0.4559960862000783,0.11740499238173167,0.7379745443662008,0.6180623769760132,0.7391659816106161,0.6956510782241822
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|27|61|894788,23,0.6584398694660353,0.5043475848177205,0.1793089998157128,0.8645335124886554,0.8177681824435359,0.7395654268886732,0.6727549791336059
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|18|18|337193,18,0.6462212320831087,0.4961734546555413,0.1667342550224728,0.8744979335202111,0.7946683698230319,0.7397434877024757,0.6690617084503174
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|27|27|443830,20,0.6441976457834244,0.5141179725527764,0.1647082805633545,0.8935735672712326,0.794911366701126,0.7397446811199189,0.6186273694038391
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|15|295|1305345,3,0.6607393225034078,0.5048495233058929,0.18032322824001312,0.8334315617879232,0.8014120062192281,0.7402080297470093,0.6937405586242675
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|91|91|323387,3,0.5725271105766296,0.4165971080462138,0.09188470492760341,0.9167924125989279,0.8763388991355896,0.7403211792310079,0.6939411878585815
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|183|463|1960285,3,0.5937691728274027,0.42679064472516376,0.11301404982805252,0.8815296490987142,0.8501397371292114,0.7403775652249655,0.7056130290031433
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|11|11|167555,19,0.5933578359453302,0.430215270895707,0.11248229287172619,0.9185771001012701,0.8396299920584026,0.7404377774188393,0.7058070063591003
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|19|19|353769,17,0.6745792592273039,0.5177624769070569,0.19315419389921076,0.7879437523729661,0.7662256780792686,0.7407125444973216,0.6669977188110352
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|249|527|2345175,4,0.6091368198394775,0.452737033367157,0.12770182266831398,0.835262805223465,0.797553226351738,0.7407175004482269,0.6645804524421692
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|67|67|19272,4,0.5754579305648804,0.4204336330294609,0.09292607940733433,0.8331865072250366,0.7547577023506165,0.7412659227848053,0.6822095692157746
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|30|30|444908,14,0.6629346013069153,0.5154880519424166,0.180064500442573,0.8811513483524323,0.8311851450375148,0.7414350552218301,0.6652236223220825
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|13|13|63607,3,0.6504113078117371,0.5025214155515035,0.16730269292990366,0.8297709226608276,0.8043895165125529,0.7415542801221212,0.6946280598640442
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|70|351|1516103,3,0.6212910811106364,0.4611169497172038,0.13718125969171524,0.8897410233815511,0.8327954212824503,0.7420548995335897,0.7016663312911987
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|11|291|1277433,3,0.6328508853912354,0.48342861731847125,0.14809032281239828,0.9316761692365011,0.888301432132721,0.7423802812894186,0.6866450548171997
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|868|868|355427,3,0.620019793510437,0.4654107987880707,0.13436546425024667,0.7994608283042908,0.7537010908126831,0.7428271770477295,0.7129199266433716
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|29|29|444632,28,0.6565478561179978,0.5093734301626682,0.17025442368217877,0.8829491415194103,0.8284123518637249,0.7431467132908958,0.6668041825294495
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|27|307|1314638,3,0.5939472317695618,0.43379948536554974,0.10744154204924901,0.8940656582514445,0.826559821764628,0.7432528734207153,0.6982743382453919
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|278|278|1238536,5,0.6271809816360474,0.4795769929885864,0.1395565688610077,0.8748423337936402,0.8421842813491821,0.7438121795654297,0.6833500623703003
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|19|53|795248,19,0.6655208515493494,0.5169554964492196,0.177773643481104,0.857069056285055,0.8144775283964056,0.7438736118768391,0.6641531944274902
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|229|229|1011112,4,0.6408935785293579,0.4749913066625595,0.1528441235423088,0.8665677905082703,0.8218288272619247,0.7440247237682343,0.7076837182044983
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|125|125|38081,3,0.5971678694089254,0.45395636558532715,0.10891172538201015,0.861057718594869,0.7856314182281494,0.7441280881563822,0.7207923293113708
